time,open,high,low,close
12/1/2020,19703.53,19918.01,18100,18771.43
12/2/2020,18773.21,19346.9,18334,19226.55
12/3/2020,19220.09,19621,18881.62,19448.4
12/4/2020,19439.94,19552.5,18573.89,18673.76
12/5/2020,18650.08,19185.17,18500,19162.16
12/6/2020,19162.17,19418.39,18870.62,19380.58
12/7/2020,19385.13,19431,18905,19173.5
12/8/2020,19183.13,19300.55,18163.52,18316.43
12/9/2020,18311.31,18654.92,17640.33,18556.64
12/10/2020,18546.38,18562.13,17908,18250.3
12/11/2020,18250.3,18290.43,17569.58,18040.02
12/12/2020,18031.23,18956.46,18022.55,18815.63
12/13/2020,18806.83,19416.64,18628.1,19162.36
12/14/2020,19151.82,19346.9,18979.21,19274.33
12/15/2020,19274.33,19567.84,19050,19434.87
12/16/2020,19434.55,21576.76,19277.66,21365.7
12/17/2020,21358.96,23777,21244.04,22814.24
12/18/2020,22829.89,23284.68,22360.93,23136.14
12/19/2020,23142.05,24217.38,22719.78,23842.99
12/20/2020,23842.38,24298.04,23092.77,23470.85
12/21/2020,23470.85,24123.83,21864.86,22732.01
12/22/2020,22750.07,23843.21,22383.59,23835.1
12/23/2020,23819.08,24096.9,22624.92,23247.71
12/24/2020,23215,23779.14,22700.1,23726.28
12/25/2020,23747.22,24777,23403.82,24705.15
12/26/2020,24714.01,26809.5,24485.32,26466.28
12/27/2020,26472.89,28377.94,25770,26259.6
12/28/2020,26242.82,27473.49,26079.6,27037.91
12/29/2020,27037.9,27395,25831.85,27370
12/30/2020,27370,29010.32,27328.37,28881.3
12/31/2020,28893.21,29300,27930.75,28992.79
1/1/2021,28999.63,29700,28720,29402.64
1/2/2021,29410.77,33333,29050,32216.53
1/3/2021,32216.51,34800,31977.45,33097.83
1/4/2021,33068.83,33669.76,27734,32005.88
1/5/2021,32054.23,34500,29936.26,34039.05
1/6/2021,34081.24,37050.83,33348.27,36849.94
1/7/2021,36875.96,40402.46,36327.5,39510.49
1/8/2021,39510.59,42000,36618.36,40667.07
1/9/2021,40682.76,41422.77,38788.16,40239.06
1/10/2021,40239.06,41450,34322.07,38173.73
1/11/2021,38164.88,38261.39,30261.13,35455.58
1/12/2021,35449.71,36639.23,32479.91,34035.02
1/13/2021,34035.02,37800,32327.76,37393.49
1/14/2021,37393.49,40112.78,36717.23,39134.35
1/15/2021,39147.98,39694,34380,36756.57
1/16/2021,36778.66,37944.12,35350,36000
1/17/2021,36013.51,36839,33833.55,35819.25
1/18/2021,35826.36,37449.86,34777.85,36616.95
1/19/2021,36665.82,37874.71,35888,35917.62
1/20/2021,35888.13,36440.1,33400,35496.91
1/21/2021,35516.17,35620.96,30044.16,30818.18
1/22/2021,30817.86,33864.85,28800,32992.06
1/23/2021,32989.1,33468.46,31426.11,32117.49
1/24/2021,32098.38,33075.75,30960.77,32288.83
1/25/2021,32289.06,34888,31939.12,32261.22
1/26/2021,32264.15,32953.28,30847.4,32504.53
1/27/2021,32521.65,32580.12,29150.49,30424.62
1/28/2021,30427.34,33870.58,29899.99,33484.87
1/29/2021,33488.66,38620,31990,34249.64
1/30/2021,34265.71,34931.39,32860,34323
1/31/2021,34300.19,34380.21,32193.7,33141.38
2/1/2021,33110.32,34736.1,32333.01,33532.74
2/2/2021,33497.16,36008.67,33431.67,35522.16
2/3/2021,35496.91,37732.87,35382.45,37691.63
2/4/2021,37693,38748.52,36197.65,36996.32
2/5/2021,36984.28,38359.69,36618.36,38320
2/6/2021,38320,41025.48,38230.81,39282.1
2/7/2021,39274.8,39727.44,37412.93,38858.39
2/8/2021,38870.36,46712.12,38050.97,46416.45
2/9/2021,46445.51,48216.09,45000,46505.2
2/10/2021,46493.9,47364.09,43746.06,44854.63
2/11/2021,44854.63,48696.84,44040.96,47981.48
2/12/2021,48044.88,49000,46231.16,47395.84
2/13/2021,47424.25,48220,46133,47228.48
2/14/2021,47258.66,49714.66,47081.02,48662.5
2/15/2021,48620.48,49048.82,45914.75,47942.57
2/16/2021,47954.05,50602.53,47036.02,49166.53
2/17/2021,49136.7,52640,48896.19,52174.28
2/18/2021,52141.23,52566.98,50869.61,51579.54
2/19/2021,51560.46,56399.99,50627.32,55988.58
2/20/2021,56000.59,57553.81,54000,55936.04
2/21/2021,55919.75,58354.14,55537.99,57492.91
2/22/2021,57485.74,57564.19,47400,54173.65
2/23/2021,54173.64,54196.58,44845.72,48887.93
2/24/2021,48927.33,51459.51,47000,49754
2/25/2021,49715.13,52079.16,46723,47088.58
2/26/2021,47070.18,48476.62,44151.97,46314.83
2/27/2021,46324.15,48365.31,45050,46109.98
2/28/2021,46142.1,46659.88,43021,45240.96
3/1/2021,45261.56,49831.52,45020.25,49629.33
3/2/2021,49641.89,50250,47069.52,48516.35
3/3/2021,48438,52652.82,48168.45,50379.68
3/4/2021,50376.05,51817.54,47500,48360.5
3/5/2021,48353.09,49471.24,46294,48739.21
3/6/2021,48774.67,49200,47082.29,48904.63
3/7/2021,48933.12,51477.53,48933.12,50967.3
3/8/2021,50952.55,52427.8,49316.98,52427.8
3/9/2021,52427.8,54939.26,51857,54929.02
3/10/2021,54927.29,57402.89,53010,55852.29
3/11/2021,55918.09,58155.99,54269,57772.09
3/12/2021,57847.92,58098.5,55011,57271.04
3/13/2021,57297.67,61781.83,56080.96,61165.19
3/14/2021,61177.03,61700,58959.57,59016.39
3/15/2021,58956.9,60595.13,54555,55644.37
3/16/2021,55616.42,56950,53221,56908.34
3/17/2021,56928.38,58968.8,54124,58901.8
3/18/2021,58939.73,60083.25,57000,57648.05
3/19/2021,57648.01,59450.95,56279.34,58072
3/20/2021,58029.94,59957,57815.61,58138.39
3/21/2021,58072.87,58632.52,55500,57381.79
3/22/2021,57410.54,58461.78,53715,54070.92
3/23/2021,54117.71,55866.44,52933.03,54361.57
3/24/2021,54360.07,57207.33,51638.76,52287.52
3/25/2021,52281.77,53271.59,50360,51326.11
3/26/2021,51292.65,55114.86,51263.38,55081.37
3/27/2021,55081.26,56686.15,53948.35,55839.42
3/28/2021,55817.85,56573.04,54677.51,55790.92
3/29/2021,55790.28,58402.68,54892.42,57600.1
3/30/2021,57623.66,59388.66,57011,58760.59
3/31/2021,58767.75,59816.17,56713.45,58782.58
4/1/2021,58789.96,59490,57935.42,58728.53
4/2/2021,58744,60103.04,58450,59003.6
4/3/2021,58967.61,59801.39,56922,57064.42
4/4/2021,57064.13,58501,56466.25,58212.18
4/5/2021,58213.69,59280,56800,59125
4/6/2021,59135.36,59473.9,57216,58018.3
4/7/2021,58024.9,58668,55441.93,55932.83
4/8/2021,55912.38,58145.49,55680.4,58096.6
4/9/2021,58066.18,58890.25,57657.43,58109.56
4/10/2021,58129.02,61222.22,57870,59766.93
4/11/2021,59773.19,60679,59165.15,59979.26
4/12/2021,59972.26,61234.56,59361.11,59831.66
4/13/2021,59814.87,63769,59780,63564.48
4/14/2021,63605.69,64895.22,61327,62986.09
4/15/2021,62954.2,63855.37,61998.9,63239.19
4/16/2021,63247.24,63580.4,60042.04,61436.24
4/17/2021,61436.23,62596.48,59676.67,60032.29
4/18/2021,60048.82,60433.81,51541.16,56280.6
4/19/2021,56260.83,57633,54252.88,55694.55
4/20/2021,55694.55,57119,53400,56503.19
4/21/2021,56493.02,56850,53628.79,53806.24
4/22/2021,53823.48,55491.8,50450.01,51683.95
4/23/2021,51693.98,52131.34,47555,51176.65
4/24/2021,51177.77,51227.38,48713.34,50118.94
4/25/2021,50126.34,50608.94,47004.2,49128.43
4/26/2021,49122.75,54404.78,48823.01,54073.41
4/27/2021,54015.32,55519.37,53325.75,55091.39
4/28/2021,55094.73,56500,53811.49,54901.97
4/29/2021,54898.45,55239.33,52379.9,53593.97
4/30/2021,53585.93,58008,53087.15,57775.27
5/1/2021,57790.66,58549,57049.63,57851.91
5/2/2021,57893.01,57967.01,56064.51,56622.66
5/3/2021,56599.91,59000,56500,57222.37
5/4/2021,57227.64,57250.85,53080.69,53236.84
5/5/2021,53221.75,57976.62,52924.5,57509.93
5/6/2021,57517.08,58420.83,55283,56447.39
5/7/2021,56425.82,58743.85,55288.11,57381.73
5/8/2021,57371.02,59564.24,56977.5,58984.75
5/9/2021,58964.89,59300.62,56256,58305.24
5/10/2021,58336.16,59603,53500,55880.72
5/11/2021,55854.43,56972.33,54500,56763.7
5/12/2021,56763.7,58021.26,48530,49386.56
5/13/2021,49419.44,51420.72,45700,49694.96
5/14/2021,49711.64,51572,48875.69,49880.43
5/15/2021,49883.89,50710.93,46448.53,46708.89
5/16/2021,46753.4,49800,43769.4,46444.75
5/17/2021,46446.42,46648.5,42100,43593.39
5/18/2021,43581.27,45872.05,42023.69,42877.75
5/19/2021,42900.85,43601.63,30066,36780.43
5/20/2021,36793.39,43000,35000,40640.9
5/21/2021,40566.13,42297.89,33520,37335.16
5/22/2021,37318.43,38887.99,35260,37500.54
5/23/2021,37474.34,38311.74,31107.46,34706.79
5/24/2021,34735.35,39960,34426.21,38839.86
5/25/2021,38848.36,40000,36486.85,38397.72
5/26/2021,38385.87,40904,37859.74,39309.56
5/27/2021,39299.46,40429.47,37212.9,38503.47
5/28/2021,38578.5,38905.12,34710.23,35692.46
5/29/2021,35691.36,37348.01,33650,34632.08
5/30/2021,34644.09,36516.99,33425,35677.72
5/31/2021,35675.3,37540.96,34195.2,37341.41
6/1/2021,37279.89,37927.44,35699.98,36693.3
6/2/2021,36693.3,38256.3,35933.19,37589.36
6/3/2021,37585.12,39490,37176.06,39219.88
6/4/2021,39242.94,39277.36,35576.67,36887.32
6/5/2021,36851.58,37927.93,34849.65,35532.14
6/6/2021,35532.59,36510.58,35250,35808.85
6/7/2021,35810.69,36808.3,33321.09,33582.62
6/8/2021,33567.51,34085.61,31025,33411.69
6/9/2021,33413.19,37556.25,32423.72,37400
6/10/2021,37414.64,38446.24,35824.69,36707.54
6/11/2021,36724.97,37680.65,35958.49,37341.11
6/12/2021,37338.91,37445.55,34630,35542.76
6/13/2021,35563.66,39386.43,34783.9,39013.76
6/14/2021,39035.52,41050,38758.4,40532.79
6/15/2021,40544.19,41341.57,39526.47,40171.47
6/16/2021,40166.93,40506.59,38095.41,38353.99
6/17/2021,38361.38,39553.05,37350,38097.68
6/18/2021,38110.25,38208.68,35143.68,35840
6/19/2021,35849.18,36440,34718.21,35507.06
6/20/2021,35494.7,36125,33337,35589.77
6/21/2021,35598.66,35763.8,31238.69,31634.16
6/22/2021,31628.83,33315.85,28600,32545.26
6/23/2021,32547.57,35000,31670.89,33652.28
6/24/2021,33693.99,35289,32314.37,34649.32
6/25/2021,34652.68,35517.22,31271.02,31597.75
6/26/2021,31595.95,32714.46,30082.79,32269.38
6/27/2021,32293.98,34772.94,32015.82,34699.5
6/28/2021,34716.02,35357.13,33878.23,34487.11
6/29/2021,34494.42,36623.79,34240,35907.93
6/30/2021,35900.05,36099.82,34049.36,35037.23
7/1/2021,35059.71,35071.34,32700.88,33564.21
7/2/2021,33537.11,33981.51,32700.05,33811.56
7/3/2021,33810.46,34959.72,33333.1,34688.3
7/4/2021,34672.08,35960,34404.29,35289.21
7/5/2021,35255,35258.7,33143,33704.21
7/6/2021,33730.76,35100.49,33510.58,34244.09
7/7/2021,34231.95,35059.02,33800,33882.47
7/8/2021,33858.33,33943.02,32101,32898.79
7/9/2021,32892.94,34115.44,32285.73,33826.43
7/10/2021,33830.73,34261.04,33014.21,33517.6
7/11/2021,33521.48,34635.82,33335.49,34258.53
7/12/2021,34266.84,34677,32660,33105
7/13/2021,33091.53,33340,32190,32728
7/14/2021,32737.56,33111.72,31589.35,32823.55
7/15/2021,32818.68,33179,31121.57,31848.65
7/16/2021,31885.7,32264.53,31012.93,31388.17
7/17/2021,31376.3,31950,31176.66,31529.68
7/18/2021,31509.33,32440.98,31100,31776.65
7/19/2021,31794.49,31881.71,30400,30829.29
7/20/2021,30822.08,31068.62,29296.39,29786.58
7/21/2021,29792.99,32875.42,29500,32138.45
7/22/2021,32115.82,32609.83,31703.15,32300.88
7/23/2021,32306.98,33684.17,32000,33684.17
7/24/2021,33685,34534.32,33419.31,34301.78
7/25/2021,34301.86,35448.97,33874.03,35428.28
7/26/2021,35438.93,40581.3,35282.7,37291.24
7/27/2021,37271.44,39539.5,36386.19,39475.41
7/28/2021,39446.94,40927.53,38786.8,40036.32
7/29/2021,40024.8,40662.8,39239.95,40037.51
7/30/2021,40045.21,42335.5,38331.37,42234.89
7/31/2021,42236.72,42411.32,41007.51,41490.13
8/1/2021,41489.16,42614.85,39424.27,39839
8/2/2021,39875.2,40459.31,38687.62,39165.55
8/3/2021,39157.52,39792.83,37639,38177.07
8/4/2021,38173.75,39973.94,37481,39741.12
8/5/2021,39742.77,41401.96,37300,40894.67
8/6/2021,40893.77,43381,39879.47,42856.59
8/7/2021,42857.09,44763.14,42251,44612.94
8/8/2021,44624.4,45355,43298.84,43858.42
8/9/2021,43836.05,46529.02,42811.26,46292.89
8/10/2021,46282.3,46759,44643,45609.7
8/11/2021,45596.21,46787.6,45353.02,45539.85
8/12/2021,45536.8,46236.7,43800.02,44444.45
8/13/2021,44413.35,47929.18,44253.97,47860.58
8/14/2021,47855,48190,46000,47119.73
8/15/2021,47130.97,47424,45500.27,47028.3
8/16/2021,47024.96,48075.22,45654.14,45930.51
8/17/2021,45930.48,47183.37,44417.51,44694.35
8/18/2021,44631.47,46041.62,44218.73,44721.13
8/19/2021,44734.16,47114.99,43935.54,46764.3
8/20/2021,46759.29,49436.1,46645.77,49356
8/21/2021,49332.31,49833.02,48300,48884.34
8/22/2021,48883.84,49540.01,48080.17,49301.86
8/23/2021,49296.71,50562.11,49010,49561.37
8/24/2021,49516.08,49893.5,47593.66,47731.33
8/25/2021,47670.8,49273.93,47100,49011.75
8/26/2021,49022.39,49387.6,46309.33,46856.29
8/27/2021,46857.86,49187,46363,49100.49
8/28/2021,49100.49,49325,48244.88,48935.36
8/29/2021,48947.1,49666,47798.29,48808.72
8/30/2021,48782.56,48915.29,46855.41,47003.44
8/31/2021,46969.05,48270.33,46699,47156.09
9/1/2021,47118.02,49134,46532.42,48853.49
9/2/2021,48830.93,50390,48625,49274.79
9/3/2021,49284.93,51050,48351.6,50025.04
9/4/2021,50033.5,50570.94,49388.26,49943.16
9/5/2021,49965.32,51900,49500,51809.28
9/6/2021,51809.28,52810,51024.32,52708.2
9/7/2021,52719.43,52956.47,42900.01,46866.82
9/8/2021,46894.3,47386.72,44436.93,46091.94
9/9/2021,46070.43,47419.95,45550,46392.81
9/10/2021,46368.11,47029.08,44125,44857.38
9/11/2021,44858.2,45993.32,44767.75,45176.66
9/12/2021,45162.96,46491.63,44752.96,46035
9/13/2021,46039.42,46895.82,43400,44974.34
9/14/2021,44983.77,47273.38,44704.18,47103.18
9/15/2021,47123.81,48465.77,46702.26,48150.94
9/16/2021,48188.12,48505,47035,47760.64
9/17/2021,47773.44,48179,46712.14,47305.18
9/18/2021,47316.21,48834,47052.9,48326.74
9/19/2021,48307.05,48389.52,46860,47245.25
9/20/2021,47257.86,47334.54,42453.97,43035.99
9/21/2021,43003.07,43643.34,39573.21,40596.54
9/22/2021,40702.07,44031.85,40580.18,43589.53
9/23/2021,43586,45013.17,43105,44903.5
9/24/2021,44893.7,45159.9,40693.27,42848.5
9/25/2021,42835.88,43010.69,41689.6,42722.19
9/26/2021,42699.1,43956.38,40808,43204.73
9/27/2021,43162.82,44377.7,42130,42189.81
9/28/2021,42154.87,42778.93,40888,41049
9/29/2021,41024.21,42595.93,40750,41542.9
9/30/2021,41537.56,44117.74,41427.87,43834.43
10/1/2021,43835.47,48500,43291.07,48171.86
10/2/2021,48185.61,48361.83,47468.15,47685.8
10/3/2021,47644.63,49225.55,47119.87,48235.93
10/4/2021,48231.04,49530.53,46900,49242.14
10/5/2021,49283.89,51914.68,49075,51501.19
10/6/2021,51521.89,55800,50428.64,55345.79
10/7/2021,55360.1,55360.32,53289.57,53787.6
10/8/2021,53816.16,56168,53623.02,53957.21
10/9/2021,53952.82,55512.05,53674.69,54976.92
10/10/2021,54984.49,56561,54129.43,54714.95
10/11/2021,54657,57855.79,54462.45,57485.2
10/12/2021,57490,57701,53909,55995.49
10/13/2021,56004.61,57773.89,54231,57374.55
10/14/2021,57395.84,58550,56830.56,57371.58
10/15/2021,57370.48,62944.94,56877,61657.35
10/16/2021,61703.45,62352,60100.27,60870.26
10/17/2021,60885.27,61712,58933,61538.97
10/18/2021,61519.52,62679,59013,62034.65
10/19/2021,62014.99,64499,61350,64241.61
10/20/2021,64282.2,67016.5,63529,65990.31
10/21/2021,66027.81,66664.1,61850,62219.44
10/22/2021,62207.51,63757.28,59953.74,60702.68
10/23/2021,60698.54,61737.38,59633.61,61338.76
10/24/2021,61306.64,61497.33,59510,60910.16
10/25/2021,60883.96,63733.93,60670,63101.43
10/26/2021,63101.43,63299.3,59830,60328.22
10/27/2021,60331.4,61489,58100.01,58465.9
10/28/2021,58471.06,62524,56425,60592.76
10/29/2021,60608.95,62971.54,60154.53,62301.59
10/30/2021,62278.92,62376.32,60660.02,61932.3
10/31/2021,61904.96,62438.85,60000,61359.44
11/1/2021,61356.57,62500,59500,60922.85
11/2/2021,60949.78,64300,60669.91,63260
11/3/2021,63260,63567.21,60018.46,62930.72
11/4/2021,62945.38,63136.82,60725,61457.25
11/5/2021,61430.02,62666.52,60769.17,61031.91
11/6/2021,61008.19,61609.5,60109.91,61542.44
11/7/2021,61542.43,63300,61396.57,63300
11/8/2021,63300,67803.55,63300,67559
11/9/2021,67547.49,68564.4,66250,66945.72
11/10/2021,66928.42,69000,62856.71,64921.43
11/11/2021,64919.18,65625.44,64140,64821.33
11/12/2021,64783.13,65497.53,62294.84,64158.41
11/13/2021,64140.23,64980,63400,64417.52
11/14/2021,64403.43,65509.87,63595.76,65509.87
11/15/2021,65509.87,66387.4,63348.91,63606.09
11/16/2021,63621.61,63628,58563,60142.31
11/17/2021,60115.12,60888.5,58400,60373.65
11/18/2021,60376.94,60978.39,56516.44,56917.66
11/19/2021,56924.94,58402.05,55640,58128.55
11/20/2021,58126.46,59896.54,57424.27,59768.54
11/21/2021,59785.85,60090.55,58525.84,58678.47
11/22/2021,58679.27,59516.78,55628.57,56294.11
11/23/2021,56283.8,57897.54,55128.6,57579.99
11/24/2021,57583.91,57750.2,55894.62,57185.06
11/25/2021,57169.19,59445.45,57044.42,58990.14
11/26/2021,59004.88,59207.36,53524.03,53789.35
11/27/2021,53794.32,55382,53653.45,54774.66
11/28/2021,54764.24,57482.42,53308.93,57338.55
11/29/2021,57327.32,58931.07,56750,57845.12
11/30/2021,57843.33,59250,55918.8,56974.12
12/1/2021,57027.28,59099.64,56469.22,57251.59
12/2/2021,57232.71,57413.52,55839.85,56547.96
12/3/2021,56534.26,57652,51556.01,53743.69
12/4/2021,53685.47,53877.77,41967.5,49234.97
12/5/2021,49240.81,49777.62,47836.34,49463.22
12/6/2021,49484,50986,47111,50555
12/7/2021,50550.09,51991,50062.13,50627.32
12/8/2021,50635.87,51249.41,48656.2,50543.3
12/9/2021,50535.15,50839.01,47332.43,47593.12
12/10/2021,47573.43,50132.88,46886,47142.42
12/11/2021,47179.53,49539.4,46789,49400.54
12/12/2021,49420.51,50800,48675,50124.38
12/13/2021,50102.31,50226.2,45750,46725.02
12/14/2021,46736.7,48689.3,46310.4,48389.96
12/15/2021,48386.95,49514.85,46560,48876.84
12/16/2021,48876.84,49449,47506.21,47663.42
12/17/2021,47654.99,48018.52,45478.74,46210.92
12/18/2021,46141.63,47370.14,45501,46881.87
12/19/2021,46854.18,48307.34,46450,46704.67
12/20/2021,46671.66,47547.5,45572.94,46915
12/21/2021,46926.72,49353.49,46667.08,48929.86
12/22/2021,48907.75,49600,48449.87,48618.99
12/23/2021,48618.99,51386.66,48051.1,50850
12/24/2021,50850,51864.56,50442.34,50841.48
12/25/2021,50857.42,51179.36,50190.9,50442.22
12/26/2021,50421.51,51292.65,49458.85,50791.21
12/27/2021,50885.32,52098.6,50479.44,50718.11
12/28/2021,50708.05,50719.59,47300,47543.3
12/29/2021,47597.7,48157.41,46099.94,46483.36
12/30/2021,46474.59,47916.32,45934.37,47150.71
12/31/2021,47110.3,48589.47,45655.31,46214.37
1/1/2022,46230,47960.98,46199.9,47777.42
1/2/2022,47745.25,47989,46660,47350.22
1/3/2022,47290.55,47586.58,45692.13,46439.89
1/4/2022,46464.01,47526,45539.05,45820
1/5/2022,45828.77,46855.06,42413.59,43435.8
1/6/2022,43417.31,43782.86,42414,43097.6
1/7/2022,43093.4,43135.35,40600,41535.66
1/8/2022,41576.73,42315.31,40517.05,41690.77
1/9/2022,41697.32,42796.49,41200,41875.81
1/10/2022,41853.98,42256.55,39558.7,41845.42
1/11/2022,41842.22,43144.74,41284.11,42736
1/12/2022,42754.44,44337.26,42471.17,43933.5
1/13/2022,43935.01,44456.34,42321,42571.94
1/14/2022,42579.44,43468.95,41782.21,43102.35
1/15/2022,43085.76,43826.8,42387.86,43102.01
1/16/2022,43084.77,43495.59,42615,43107.7
1/17/2022,43099.08,43209.47,41581,42255.07
1/18/2022,42230.09,42685.25,41290.06,42377.4
1/19/2022,42378.23,42589.9,41145.23,41683.21
1/20/2022,41733.21,43518.69,40554.14,40736.05
1/21/2022,40654.72,41115.58,35423,36495.46
1/22/2022,36447.37,36825.98,34000,35091.11
1/23/2022,35084.79,36574.47,34624.59,36293.62
1/24/2022,36262.21,38050,32950.72,36724.99
1/25/2022,36721.59,37552.3,35722.43,36975.91
1/26/2022,37006.76,38946,36279.21,36829.32
1/27/2022,36824.02,37251,35511.32,37208.36
1/28/2022,37179.62,38022.11,36173.98,37748.36
1/29/2022,37713.14,38741.67,37327.79,38192.65
1/30/2022,38176.45,38378.88,37372.59,37941.82
1/31/2022,37914.1,38776.33,36631.66,38491.92
2/1/2022,38483.56,39285,38033.78,38733.04
2/2/2022,38768.08,38883.96,36618.36,36923.5
2/3/2022,36924.5,37391.74,36264.55,37320.11
2/4/2022,37330.75,41760.39,37064.28,41579.57
2/5/2022,41608.82,41983.12,40975,41427.72
2/6/2022,41422.7,42701.86,41141.81,42420.24
2/7/2022,42420.24,44524.18,41682.11,43869.04
2/8/2022,43895.6,45501,42701.19,44091.56
2/9/2022,44106.95,44865.72,43164,44426.84
2/10/2022,44426.24,45850,43209.07,43524.6
2/11/2022,43540.15,43969.72,41983.12,42406.19
2/12/2022,42392.22,43034,41740.06,42241.11
2/13/2022,42232.68,42779.6,41882.54,42077.74
2/14/2022,42078.53,42871.68,41575,42540.3
2/15/2022,42567.27,44785.66,42469.96,44582.48
2/16/2022,44590.75,44590.75,43312.83,43901.48
2/17/2022,43901.49,44204.78,40088.88,40556.11
2/18/2022,40532.66,40996.31,39450,39996.99
2/19/2022,40008.75,40471.27,39587.08,40109.02
2/20/2022,40108.62,40151.62,37974.18,38373.9
2/21/2022,38384.09,39494.11,36810.72,37076.6
2/22/2022,37036.98,38463.88,36368.99,38269.94
2/23/2022,38269.94,39303.24,37060.16,37274.18
2/24/2022,37253.26,39720,34324.05,38376.88
2/25/2022,38360.93,39727.97,38027.61,39231.64
2/26/2022,39242.64,40330.99,38600,39146.66
2/27/2022,39146.66,39886.92,37015.74,37712.68
2/28/2022,37717.1,44256.08,37468.99,43178.98
3/1/2022,43221.71,44981.22,42847.85,44443.96
3/2/2022,44443.98,45332.38,43350,43936.72
3/3/2022,43936.73,44118.53,41832.34,42476.26
3/4/2022,42476.25,42540.57,38590.95,39175.56
3/5/2022,39170.19,39620.3,38600.3,39416.79
3/6/2022,39390.31,39701,38100,38438.89
3/7/2022,38404.97,39557.26,37169.52,38016.47
3/8/2022,38002.23,39377,37885.05,38753.65
3/9/2022,38761.13,42591.68,38667.65,41960.02
3/10/2022,41952.13,42053.95,38545.19,39444.45
3/11/2022,39433.48,40237.22,38244.76,38729.79
3/12/2022,38729.79,39458.58,38653.89,38822.02
3/13/2022,38798.68,39312.5,37595.62,37790.54
3/14/2022,37763.37,39913.42,37567.19,39665.71
3/15/2022,39688.55,39896.13,38142.35,39302.7
3/16/2022,39302.8,41693.97,38865.67,41142.76
3/17/2022,41142.76,41497.24,40449.06,40963.22
3/18/2022,40963.22,42362,40068.88,41794.37
3/19/2022,41781.96,42405.01,41553.88,42235.31
3/20/2022,42240.43,42324.06,40930.2,41242.14
3/21/2022,41293.19,41588.7,40516.86,41043.14
3/22/2022,41018.36,43337.41,40901.13,42393.41
3/23/2022,42393.62,43021.73,41779.11,42925.41
3/24/2022,42912.21,44240,42636.54,44025.99
3/25/2022,44025.99,45137.12,43616.88,44320.6
3/26/2022,44340.49,44815.31,44101,44535.65
3/27/2022,44553.24,46950,44456.9,46864.39
3/28/2022,46854.96,48234,46672.25,47152.38
3/29/2022,47152.38,48128.87,46941.84,47459.03
3/30/2022,47459.03,47721.41,46572.15,47068.08
3/31/2022,47086.07,47624.18,45234,45517.27
4/1/2022,45522.53,46739.81,44244,46307.81
4/2/2022,46306.38,47218.17,45650,45820.28
4/3/2022,45820.28,47458.48,45565.64,46401.57
4/4/2022,46414.88,46891.17,45124.79,46598.2
4/5/2022,46514.43,47201,45342.33,45502.73
4/6/2022,45512.95,45548.77,43086.8,43191.59
4/7/2022,43172.83,43896.45,42741.52,43454.53
4/8/2022,43467.82,43986.09,42120,42290.11
